"","average_distances"
"1032",165.580956494366
"1033",182.89066824247
"1034",174.53767052129
"1035",176.535885842785
"1036",175.25384021221
"1037",186.208739093298
"1038",158.338614526769
"1039",155.542167859523
"1040",167.905462116609
"1041",164.455105282478
"1042",164.455105282478
"1043",147.843092490345
"1044",138.314883381319
"1045",135.993541826682
"1046",143.427682851139
"1047",153.107775594382
"1048",127.457045090678
"1049",121.216457970715
"1050",129.813136360351
"1051",134.228116218334
"1052",136.696178533951
"1053",130.481817173979
"1054",117.548940971096
"1055",127.179632079421
"1056",138.28152114412
"1057",143.408749956412
"1058",143.408749956412
"1059",142.883761010826
"1060",138.772041980507
"1061",122.652024200691
"1062",115.140041919629
"1063",127.943333309152
"1064",127.943333309152
"1065",122.492751890886
"1066",125.996062242688
"1067",109.047593907928
"1068",109.047593907928
"1069",119.914736629434
"1070",128.443431184632
"1071",162.06929605528
"1072",168.9149654259
"1073",160.642226179571
"1074",145.914748036409
"1075",162.860544637473
"1076",169.152496957916
"1077",178.096949330505
"1078",187.380965953856
"1079",187.380965953856
"1080",174.095461848554
"1081",163.00318781916
"1082",172.934355750596
"1083",172.934355750596
"1084",173.285315576517
"1085",182.551292690144
"1086",198.850055994495
"1087",203.542404890436
"1088",196.707740948299
"1089",212.133310929345
"1090",204.969784629642
"1091",216.112005998793
"1092",182.934240464098
"1093",188.022040947447
"1094",180.861171107992
"1095",179.847956268762
"1096",174.263645663893
"1097",174.263645663893
"1098",191.195763729863
"1099",191.000933031702
"1100",214.733179684298
"1101",203.501388815126
"1102",179.342403767087
"1103",170.216241552853
"1104",174.122914663589
"1105",163.176511987575
"1106",176.29084975283
"1107",191.997768427184
"1108",190.059474030419
"1109",189.32495217513
"1110",185.179881574758
"1111",195.508320495357
"1112",194.008508497795
"1113",178.395167206383
"1114",187.574943740155
"1115",215.976644090096
"1116",220.610341749374
"1117",221.437690934715
"1118",221.437690934715
"1119",194.959339355478
"1120",192.60979053787
"1121",215.893663704424
"1122",215.893663704424
"1123",201.64233604517
"1124",212.013204420814
"1125",192.174536798097
"1126",213.839006770627
"1127",214.964713417187
"1128",222.693238300705
"1129",239.189455346288
"1130",239.466106006126
"1131",242.045390758097
"1132",256.318245997514
"1133",261.903828088405
"1134",247.807183303112
"1135",266.523109587887
"1136",276.455840605366
"1137",276.455840605366
"1138",265.660656486682
"1139",301.691888878331
"1140",271.662251910467
"1141",290.182351992705
"1142",314.591123042965
"1143",307.951613341175
"1144",312.12437967721
"1145",310.541225826183
"1146",288.363089069322
"1147",301.890421870114
"1148",287.81785923592
"1149",309.551273720314
"1150",313.42693365109
"1151",313.42693365109
"1152",311.829345893269
"1153",284.015950626395
"1154",284.585913419596
"1155",284.585913419596
"1156",282.99887172829
"1157",264.088115718476
"1158",249.753286533445
"1159",257.048332596276
"1160",271.567524524655
"1161",293.554487132563
"1162",299.495111144881
"1163",285.256234386203
"1164",271.506983393761
"1165",247.643991311541
"1166",238.834117424847
"1167",240.472134851301
"1168",215.802201952493
"1169",220.525002208632
"1170",205.513560874473
"1171",206.908360952898
"1172",206.895651007247
"1173",192.884693264869
"1174",198.970343439154
"1175",206.70350456202
"1176",199.191420149759
"1177",206.78068151212
"1178",163.349727918778
"1179",195.32244998059
"1180",221.858309826741
"1181",229.43638024455
"1182",235.806769342891
"1183",235.806769342891
"1184",245.241247042612
"1185",241.964911483784
"1186",221.113345207174
"1187",221.113345207174
"1188",232.624852368675
"1189",215.802055875712
"1190",239.2492745193
"1191",216.382876274598
"1192",160.627009695597
"1193",159.330846594983
"1194",174.94130084992
"1195",198.456408543508
"1196",200.094703242134
"1197",192.257903403721
"1198",212.536054291681
"1199",212.536054291681
"1200",221.916881581788
"1201",230.160006053801
"1202",205.959564864836
"1203",189.548276818492
"1204",231.382762105575
"1205",215.087560998556
"1206",214.198648350923
"1207",219.320804803532
"1208",248.14094075304
"1209",243.065338532212
"1210",237.349367583768
"1211",231.275517982309
"1212",241.381555907713
"1213",236.232227189296
"1214",217.759161893216
"1215",216.395603239082
"1216",251.19340678451
"1217",257.224503261219
"1218",272.015262591993
"1219",244.833539247359
"1220",238.36345946492
"1221",250.024112814785
"1222",272.831153851433
"1223",264.440695864137
"1224",265.396674059334
"1225",265.396674059334
"1226",274.90884021207
"1227",259.564387401407
"1228",254.341100730463
"1229",235.205902227952
"1230",215.320448180086
"1231",233.287685978441
"1232",218.848036279463
"1233",161.113285899192
"1234",161.144456014622
"1235",191.669573984729
"1236",183.732903301316
"1237",149.674367712893
"1238",151.130412103346
"1239",162.885429088716
"1240",162.208192492264
"1241",167.733191462685
"1242",174.45512827705
"1243",149.827600166422
"1244",151.115933952623
"1245",151.871159717865
"1246",164.780933802879
"1247",162.36415557512
"1248",157.230774288927
"1249",158.049605502668
"1250",158.049605502668
"1251",181.387256359941
"1252",183.336905786819
"1253",179.449731371057
"1254",192.37812043846
"1255",191.354502649698
"1256",215.157813366351
"1257",219.573736281576
"1258",202.564849152904
"1259",202.564849152904
"1260",218.766588985641
"1261",228.663548930495
"1262",222.273364337611
"1263",217.377883601278
"1264",200.721115950678
"1265",200.721115950678
"1266",210.619868765928
"1267",197.223814277283
"1268",198.26202208055
"1269",211.566420032428
"1270",223.089592979388
"1271",210.345254958449
"1272",194.356492958369
"1273",183.47710692231
"1274",172.992500883014
"1275",178.185551191718
"1276",178.185551191718
"1277",193.733808846485
"1278",187.594079475091
"1279",200.41578614567
"1280",189.754523224403
"1281",192.760906185567
"1282",180.297646524248
"1283",183.013532795922
"1284",175.648780586288
