"","average_distances"
"944",202.885204433708
"945",193.950075371857
"946",203.751113540261
"947",192.365128810089
"948",214.003835155073
"949",216.888127135572
"950",184.546653018265
"951",157.002458965065
"952",157.002458965065
"953",156.197329390117
"954",156.197329390117
"955",153.69018582163
"956",165.994066210849
"957",155.666184167414
"958",155.666184167414
"959",148.576108421759
"960",145.902201705069
"961",147.069891566804
"962",131.393559875015
"963",170.190246207658
"964",170.190246207658
"965",176.66041052126
"966",185.788836666515
"967",174.498373723419
"968",146.742584315595
"969",146.742584315595
"970",176.892967245945
"971",177.799557002952
"972",154.258668132831
"973",186.016966223194
"974",194.96561485698
"975",202.303454768175
"976",202.303454768175
"977",214.253149171304
"978",203.64962096212
"979",190.206381726402
"980",188.566071678749
"981",189.120730625658
"982",189.120730625658
"983",189.120730625658
"984",217.476698105436
"985",192.872839051758
"986",176.956715837661
"987",178.566189569725
"988",187.074675841848
"989",204.600251209741
"990",169.639910830427
"991",177.28863126068
"992",165.839050816158
"993",136.832978187999
"994",166.805257024815
"995",175.928581807622
"996",164.47800448935
"997",162.558361327509
"998",169.989118911276
"999",186.563766733692
"1000",162.559293723558
"1001",199.922879038969
"1002",228.55632908743
"1003",228.55632908743
"1004",254.639204332528
"1005",224.640211493967
"1006",238.62290643118
"1007",241.750351460764
"1008",256.68529127397
"1009",210.163595684551
"1010",179.878023532436
"1011",208.482984605038
"1012",207.339034326431
"1013",268.953400952078
"1014",249.886828125493
"1015",266.399058757637
"1016",273.439641431642
"1017",258.114738341601
"1018",271.421573358583
"1019",213.628313946342
"1020",188.975655776321
"1021",136.158626226403
"1022",127.81858792142
"1023",165.656981993127
"1024",152.886288777754
"1025",122.370082961743
"1026",163.467951152282
"1027",162.538577066032
"1028",181.137810931888
"1029",181.137810931888
"1030",194.598980724547
"1031",179.603177420043
"1032",140.348025226023
"1033",182.666121093421
"1034",167.493051102315
"1035",225.310648182806
"1036",245.197182620474
"1037",223.200618561418
"1038",234.245760296068
"1039",177.912534266111
"1040",177.912534266111
"1041",190.824789422552
"1042",154.560330436472
"1043",155.4822656409
"1044",170.398972420285
"1045",136.7240506918
"1046",191.480657314716
"1047",186.175292071335
"1048",183.110146357442
"1049",183.110146357442
"1050",205.15933156929
"1051",210.331467407775
"1052",208.095449508121
"1053",207.680739393062
"1054",196.703719765157
"1055",226.353406403766
"1056",243.525828682791
"1057",239.427592471788
"1058",250.588724279552
"1059",184.297382550865
"1060",184.297382550865
"1061",182.326140437352
"1062",180.061909595685
"1063",109.682151044487
"1064",98.9505388424776
"1065",98.2754342767556
"1066",102.860956959525
"1067",102.297237620199
