"","average_distances"
"533",144.728645879651
"534",136.072114359096
"535",132.061111883343
"536",134.855522525146
"537",131.05635081619
"538",114.698239483472
"539",118.00248587363
"540",110.534565617078
"541",97.7972846685024
"542",99.6177522438422
"543",151.926640320215
"544",151.926640320215
"545",124.741005831144
"546",167.461912645937
"547",204.279057648612
"548",224.138491165278
"549",220.231634785918
"550",210.672166478217
"551",205.69526630977
"552",220.668533431065
"553",233.98777311945
"554",219.448997206166
"555",217.811720437115
"556",214.119873364008
"557",181.903150936037
"558",169.765089961863
"559",173.905408318965
"560",179.407792570434
"561",181.598862083273
"562",153.898230823583
"563",184.349880739086
"564",172.680632638743
"565",172.680632638743
"566",181.638016687636
"567",179.811702678016
"568",193.190070609233
"569",170.187421961153
"570",172.065609915381
"571",167.441251397626
"572",164.21811420355
"573",151.252900877245
"574",127.179068715064
"575",124.486536605225
"576",145.077592379873
"577",147.739371799282
"578",133.618617794976
"579",133.618617794976
"580",134.886364183437
"581",142.814541916135
"582",154.343796753535
"583",154.343796753535
"584",172.102750124883
"585",174.029203413328
"586",162.502152994611
"587",152.436878851421
"588",139.812698091151
"589",109.572528353029
"590",128.294182917668
"591",172.210030978556
"592",174.480791408543
"593",174.480791408543
"594",185.780992526074
"595",185.004001296776
"596",185.088437572846
"597",168.596676339783
"598",159.53722102171
"599",182.65311190942
"600",156.941462425725
"601",180.142462169836
"602",209.24401913199
"603",196.624434712923
"604",231.988058782585
"605",222.386266951001
"606",191.003901886671
"607",207.847495895642
"608",229.476497506291
"609",196.616967108174
"610",230.632738780219
"611",253.000236770323
"612",218.812195081847
"613",351.612814395622
"614",296.744803587905
"615",296.744803587905
"616",280.080782415161
"617",303.282584273532
"618",259.952048639565
"619",274.084210187723
"620",284.326967805392
"621",284.326967805392
"622",247.273896770349
"623",303.108367111626
"624",303.108367111626
"625",320.636416622421
"626",259.572423919237
"627",227.827304561478
"628",236.236956853478
"629",286.760222976623
"630",276.039756085566
"631",256.003669521612
"632",291.699980598056
"633",304.010180028557
"634",295.759374145292
"635",268.297956540991
"636",246.513462221307
"637",259.199238177264
"638",223.252316430589
"639",217.912805131745
"640",244.241580249284
"641",313.04462400043
"642",276.682609536194
"643",255.666455862971
"644",263.141725041712
"645",259.410487377578
"646",231.818768008108
"647",231.818768008108
"648",242.536689819317
"649",248.538310542621
"650",198.930352638682
"651",198.930352638682
"652",229.161358688301
"653",187.87193831866
"654",190.171142632559
"655",186.655910462614
"656",195.969889801026
"657",211.796203196834
"658",175.813504492942
"659",166.6188785218
"660",157.075811998361
"661",153.021496893115
"662",140.443341460001
"663",118.022080436199
"664",151.406112138289
"665",150.622502834665
"666",158.766660895561
