"","average_distances"
"690",244.116011886837
"691",256.76959879183
"692",257.558815474828
"693",251.200944525078
"694",211.837095296646
"695",289.74073702435
"696",323.146211954733
"697",305.829907755869
"698",294.569193693358
"699",289.239816374688
"700",280.824647167243
"701",280.824647167243
"702",252.45804983618
"703",238.160846513768
"704",254.664276460079
"705",233.79697441463
"706",233.79697441463
"707",219.719641341063
"708",250.70558351007
"709",265.36047352499
"710",265.36047352499
"711",265.167538770065
"712",264.53849580882
"713",281.402989358226
"714",250.077643045427
"715",250.121073777209
"716",244.919971558704
"717",244.919971558704
"718",244.919971558704
"719",234.827011307189
"720",230.448174245309
"721",246.222827384024
"722",246.222827384024
"723",264.779058065258
"724",287.195189795848
"725",265.192154253753
"726",265.192154253753
"727",251.526542163101
"728",229.708657714387
"729",227.442433599925
"730",197.522249570104
"731",202.024293716194
"732",207.975478516461
"733",203.752746882212
"734",229.145928812076
"735",223.898924133041
"736",236.977640395735
"737",266.31220686961
"738",236.640985742266
"739",245.820253777085
"740",241.24839564271
"741",220.601071111091
"742",218.867089640573
"743",232.731756856644
"744",257.523794416463
"745",248.0729861309
"746",229.474554990661
"747",196.357191800991
"748",210.912200270898
"749",191.242117842125
"750",189.998659214905
"751",198.444486652334
"752",181.762175867066
"753",178.04246973371
"754",181.953985321691
"755",189.16057551203
"756",204.866022788931
"757",204.570077856685
"758",204.036607773815
"759",204.036607773815
"760",231.899330573336
"761",219.030005546028
"762",214.52103006467
"763",202.231959589732
"764",202.583711412809
"765",201.407444129696
"766",199.443411897522
"767",214.963796470688
"768",217.923681444167
"769",216.565816043349
"770",232.281325148644
"771",228.144347561876
"772",239.775666084927
"773",228.10416201389
"774",245.975655537121
"775",222.899063205835
"776",219.027235936208
"777",227.763256654527
"778",238.557598068935
"779",238.557598068935
"780",220.106121243554
"781",228.058280991987
"782",224.614708907325
"783",217.316350990883
"784",215.856739363958
"785",183.000837861988
"786",173.833463912123
"787",215.584457995119
"788",234.379016568054
"789",228.317821190995
"790",212.111606834614
"791",200.950945136357
"792",209.350939655179
"793",202.176037823581
"794",195.985885957009
"795",203.914300860355
"796",192.725980882571
"797",213.206053185756
"798",237.668913605404
"799",241.495992332897
"800",226.366565531358
"801",229.579486632409
"802",214.445092325699
"803",214.445092325699
"804",229.087105101305
"805",233.160138789671
"806",233.160138789671
"807",224.026355445871
"808",223.015126057881
"809",222.944508856779
"810",222.944508856779
"811",217.178112452304
"812",213.893220010569
"813",194.430308587007
"814",200.394718828759
"815",203.666155614097
"816",200.703433356466
"817",200.377816412512
"818",200.839634372512
"819",195.91938222418
"820",224.462866250708
"821",214.219238051702
"822",217.092933199069
"823",220.25670265101
"824",211.772359530933
"825",202.562052013226
"826",218.453986619218
"827",219.377158621719
"828",232.658106672108
"829",218.00284113756
"830",218.00284113756
"831",198.288245421388
"832",191.78634754279
"833",191.78634754279
"834",191.78634754279
"835",204.795913915646
"836",205.607836284454
"837",212.406159199788
"838",223.580283962898
"839",213.071394923717
"840",213.071394923717
"841",214.433453325235
"842",202.7752284962
"843",210.547829001474
"844",228.060369506537
"845",228.060369506537
"846",242.06862296498
"847",272.228356176079
"848",249.082437832957
"849",249.082437832957
"850",242.930831337355
"851",238.736591806791
"852",245.401151200144
"853",245.401151200144
"854",230.52567004549
"855",247.764682268401
"856",225.736852150511
"857",225.736852150511
"858",240.999586674988
"859",280.289344774102
"860",260.221360260597
"861",274.257490386194
"862",283.289212463784
"863",243.86979950947
"864",226.70269604092
"865",224.529348421673
"866",233.888899746167
"867",225.98994882116
"868",213.823956729517
"869",209.728049693889
"870",192.527198670548
"871",197.206910795957
"872",201.24400462574
"873",211.764712575469
"874",225.902854744853
"875",222.984386092907
"876",220.102386715728
"877",215.389365025472
"878",184.924361325708
"879",178.004057510667
"880",158.189472287828
"881",202.015640577248
"882",198.97567876079
"883",175.38687991945
"884",179.648529969108
"885",181.742261417083
"886",158.845083242179
"887",196.530481665814
"888",172.68248536752
"889",178.059980247622
"890",188.32554718973
"891",198.003514795143
"892",207.69830518254
"893",196.247242622785
"894",198.068046708086
"895",200.945231578935
"896",200.945231578935
"897",189.699708719832
"898",192.826821130016
"899",177.364250726401
"900",182.005419391612
"901",192.836308673303
"902",178.351319477241
"903",177.499005895725
"904",179.77066876991
"905",172.150012849207
"906",131.788787252627
"907",164.957928194566
"908",199.998870113816
"909",189.294874423486
"910",215.718785328171
"911",242.816300709954
"912",242.816300709954
"913",228.488133605151
"914",221.927833520953
"915",226.571578700998
"916",237.47920428273
"917",221.642047622508
"918",204.657184815529
"919",215.302759172492
"920",189.750339977091
"921",246.824134038175
"922",240.667749809521
"923",256.909797268543
"924",247.855658775869
"925",279.940375627603
"926",303.502248274686
"927",287.839720688903
"928",287.894365408531
"929",272.389472630366
"930",281.635873881166
"931",268.027243878905
"932",282.962141389618
"933",277.712037200452
"934",244.671320581565
"935",206.661926062894
"936",208.08328253639
"937",173.442982806705
"938",204.064850213122
"939",211.528140106626
"940",205.900180911741
"941",210.064597039448
"942",199.377227363229
"943",201.308222747262
"944",201.308222747262
"945",204.421533630963
"946",218.198144042243
"947",193.350927768019
"948",200.377377219933
"949",185.522068304062
"950",185.522068304062
"951",186.126319203058
"952",179.983090174575
"953",148.529450589217
"954",172.169634232841
"955",174.770070785775
"956",195.251039302295
"957",181.595517784169
"958",192.160607759039
"959",181.29290565722
"960",168.053047782645
"961",176.197049456804
"962",160.667437746753
"963",164.250267449007
"964",159.622114352578
"965",169.800346412961
"966",189.652051237647
"967",179.868510923906
"968",184.919460612674
"969",171.134658189175
"970",173.152683857752
"971",173.152683857752
"972",150.108580444131
"973",179.697738860071
"974",189.949133738532
"975",176.72291721645
"976",187.756477467393
"977",202.20737381532
"978",201.234247987779
"979",191.206694131987
"980",186.226193821493
"981",186.226193821493
"982",183.385775853282
"983",185.671359738181
"984",160.371278599603
"985",157.16009069506
"986",196.704303896574
"987",207.543724706906
"988",204.748773343997
"989",207.620127371756
"990",200.320931063648
"991",204.050970210289
"992",200.688895119447
"993",205.709120875344
"994",171.584206375354
"995",168.499459436618
"996",202.709169458193
"997",208.671440127238
"998",210.740012600211
"999",193.042407818145
"1000",188.637104618279
"1001",183.556038038568
"1002",191.425266109571
"1003",160.853681431711
"1004",160.853681431711
"1005",160.644468007414
"1006",172.364481875179
"1007",169.724217843593
"1008",145.898348715534
"1009",141.277630417691
"1010",153.899532326479
"1011",139.901397094375
"1012",133.906526435964
"1013",134.955785812321
"1014",131.18683222551
"1015",128.119044911401
"1016",128.119044911401
"1017",101.788507540644
"1018",107.287193661146
"1019",96.6823094764867
"1020",109.537046691362
"1021",113.107969279011
"1022",122.512785939439
"1023",123.106877118596
"1024",123.20028110363
"1025",133.833554671783
"1026",137.326345760648
"1027",141.504600249801
"1028",141.504600249801
"1029",138.928449786636
"1030",145.269804429008
"1031",146.452688179816
"1032",146.277962914512
"1033",151.1129764593
"1034",149.930148050802
"1035",134.758005752012
"1036",134.758005752012
"1037",134.758005752012
"1038",128.140757494198
"1039",131.469971188947
"1040",134.253786672762
"1041",122.032621518691
"1042",127.474721777354
"1043",127.474721777354
"1044",143.667904188615
"1045",134.05657402971
"1046",142.152207148532
"1047",148.028719275947
"1048",145.816366949775
"1049",141.056362707231
"1050",148.711405539337
"1051",153.121960368374
"1052",161.290465346392
"1053",155.511845954792
"1054",151.939343114138
"1055",155.196613393417
"1056",150.341586271935
"1057",170.666666415216
"1058",170.666666415216
"1059",175.052398592033
"1060",168.350135625247
"1061",157.447933773515
"1062",157.447933773515
"1063",154.070181173435
"1064",147.060710489756
"1065",140.073225598214
"1066",140.073225598214
"1067",139.953572025535
"1068",142.815816756863
"1069",142.648067916381
"1070",142.648067916381
"1071",137.159961120894
"1072",128.935830522517
"1073",133.288584523051
"1074",150.761072802639
"1075",116.918820160897
"1076",116.918820160897
"1077",130.653068772403
"1078",141.048569686355
"1079",141.048569686355
"1080",155.343579514774
"1081",158.426041186764
"1082",158.426041186764
"1083",158.426041186764
"1084",156.659951581048
"1085",160.664071603448
"1086",168.719740253966
"1087",163.331859066337
"1088",156.803422762313
"1089",166.520416118799
"1090",187.099733216395
"1091",190.585883270721
"1092",190.585883270721
"1093",193.245597156376
"1094",193.245597156376
"1095",175.686342375213
"1096",177.04143604105
"1097",188.124436453547
"1098",190.629242502191
"1099",190.629242502191
"1100",187.457032455538
"1101",237.813195847007
"1102",244.603678207685
"1103",276.43240415117
"1104",234.230782583566
"1105",232.719239747688
"1106",224.771960406582
"1107",209.878522179935
"1108",197.604765892105
"1109",206.125874354316
"1110",182.449682234299
"1111",192.419652003849
"1112",191.850667792478
"1113",191.850667792478
"1114",191.850667792478
"1115",191.850667792478
"1116",191.850667792478
"1117",214.491840279626
"1118",214.92257285831
"1119",209.455198330943
"1120",209.455198330943
"1121",233.961004805979
"1122",248.671229751506
"1123",256.587421276048
"1124",237.742682308537
"1125",236.501026305122
"1126",221.281223578044
"1127",225.832038836362
"1128",251.597346360406
"1129",261.819668349654
"1130",268.251981486867
"1131",271.804591104831
"1132",267.729717014917
"1133",269.973010533949
"1134",257.736685584878
"1135",250.094369199644
"1136",222.856282086417
"1137",246.284509842215
"1138",245.852564875854
"1139",248.689024109491
"1140",260.97515744547
"1141",260.447988489677
"1142",256.083476264895
"1143",263.880385326855
"1144",250.468403514808
"1145",234.050236642275
"1146",244.880207549922
"1147",256.465065293773
"1148",192.006420294747
"1149",230.080100603912
"1150",219.126468325591
"1151",206.083421245958
"1152",243.088421467898
"1153",243.088421467898
"1154",248.48015897134
"1155",241.651498294181
"1156",243.243429600947
"1157",285.010705241237
"1158",279.423347649896
"1159",279.423347649896
"1160",305.350475553094
"1161",285.138472124944
"1162",290.857524356259
"1163",290.187065467503
"1164",303.019634592886
"1165",280.419338822806
"1166",265.530748627132
"1167",260.500104678449
"1168",210.564761207531
"1169",234.275140441216
"1170",241.508713068695
"1171",268.441115083856
"1172",263.427092446888
"1173",260.648256502465
"1174",265.839950589515
"1175",264.323416104545
"1176",243.682222421594
"1177",240.660612045076
"1178",240.660612045076
"1179",244.158165525299
"1180",232.984351137427
"1181",226.080869364075
"1182",214.912992307601
"1183",223.723849069925
"1184",208.3567333765
"1185",226.792139050319
"1186",238.369835831965
"1187",213.031463398168
"1188",222.706113799019
"1189",218.114078477676
"1190",220.976881686608
"1191",220.976881686608
"1192",220.976881686608
"1193",236.052026431732
"1194",241.993024359173
"1195",263.501601985676
"1196",244.876486386502
"1197",224.209860513828
"1198",189.9801310596
"1199",220.032542993916
"1200",210.118873882678
"1201",191.935876020337
"1202",229.516792632628
"1203",261.548201678408
"1204",242.802550088468
"1205",238.550722609216
"1206",241.39141248101
"1207",253.250446297262
"1208",250.74001927984
"1209",272.14101995018
"1210",286.856728445245
"1211",274.756845961308
"1212",271.138518875475
"1213",255.466318467419
"1214",224.342652935766
"1215",223.662096881321
"1216",207.447417665819
"1217",227.282886750945
"1218",176.520012691179
"1219",191.710778665037
"1220",218.760377105691
"1221",224.188049692991
"1222",225.124182766432
"1223",225.124182766432
"1224",225.124182766432
"1225",225.124182766432
"1226",225.124182766432
"1227",238.037151391826
"1228",236.399835412845
"1229",231.333349335855
"1230",242.806552693061
"1231",246.906500332205
"1232",242.705730602584
"1233",233.437565968881
"1234",233.193777797197
"1235",228.28998640566
"1236",233.670182982642
"1237",213.812927372213
"1238",194.089620841076
"1239",192.503536224243
"1240",199.694405440968
"1241",192.000614086573
"1242",178.326645720201
"1243",178.429325617727
"1244",186.889584956194
"1245",186.889584956194
"1246",186.293655498204
"1247",156.016494567379
"1248",156.016494567379
"1249",126.192359465051
"1250",116.484957171402
"1251",160.57288938197
"1252",170.295325996638
"1253",168.650181950893
"1254",175.336492123276
"1255",178.661883523437
"1256",198.673993466561
"1257",175.043375175999
"1258",173.651765237595
"1259",175.039618575304
"1260",158.30165583074
"1261",146.819444166913
"1262",158.112610188713
"1263",149.607910914617
"1264",160.448729036825
"1265",158.50635552518
"1266",148.832222285815
"1267",142.535549435583
"1268",126.798402147018
"1269",140.79474673575
"1270",143.030637392817
"1271",150.597412569351
"1272",143.3744163711
"1273",150.157638742126
"1274",155.595281154363
"1275",158.754639296845
"1276",169.937707504923
