"","x"
"964",6998.5175
"965",33342.9421487603
"966",33342.9421487603
"967",32087.7240075614
"968",35818.335
"969",35818.335
"970",37010.2936288089
"971",41551.0432098765
"972",47610.635
"973",47610.635
"974",47279.6398891967
"975",43869.664399093
"976",44809.8575
"977",46390.9030470914
"978",47875.5216049383
"979",62134.69921875
"980",64689.0867346939
"981",55184.6796875
"982",53554.1038062284
"983",56467.25
"984",51951.4475308642
"985",51951.4475308642
"986",46861.6888888889
"987",44414.49609375
"988",44382.9411764706
"989",41884.4598765432
"990",52017.975
"991",53491.2520775623
"992",56896.1384083045
"993",52018.8010204082
"994",54161.0519031142
"995",48271.512465374
"996",42508.3575
"997",42508.3575
"998",47649.6009070295
"999",49439.835
"1000",50704.275
"1001",48702.0362811791
"1002",50089.1475
"1003",46147.4048442907
"1004",47206.1730103806
"1005",47206.1730103806
"1006",48577.5432525952
"1007",50611.375
"1008",49755.546875
"1009",47967.8339100346
"1010",48877.5294117647
"1011",45360.5617283951
"1012",45360.5617283951
"1013",39944.7543252595
"1014",39417.4512471655
"1015",38776.9750566893
"1016",40461.9092970522
"1017",40461.9092970522
"1018",37776.0415879017
"1019",37154.8163265306
"1020",33541.68359375
"1021",33414.0771604938
"1022",32283.4958448753
"1023",28435.535
"1024",28901.5011337868
"1025",28362.0123966942
"1026",28362.0123966942
"1027",40224.2721088435
"1028",40051.8179012346
"1029",42075.4012345679
"1030",41812.8996539792
"1031",41231.6604938272
"1032",40801.5555555556
"1033",34753.3079584775
"1034",33666.6327160494
"1035",33392.262345679
"1036",33392.262345679
"1037",48760.1939058172
"1038",48853.9290123457
"1039",48853.9290123457
"1040",48853.9290123457
"1041",45326.8055555556
"1042",44010.7756232687
"1043",43177.9909297052
"1044",30289.575
"1045",28796.3878116344
"1046",10064.401384083
"1047",9840.24609375
"1048",10916.306122449
"1049",15805.6470588235
"1050",15934.1049382716
"1051",16855.660899654
"1052",15954.0711111111
"1053",14340.1955555556
"1054",14249.9111111111
"1055",14531.7448979592
"1056",9926.67346938775
"1057",8507.89333333333
"1058",8507.89333333333
"1059",8637.37244897959
"1060",8637.37244897959
"1061",12739.3955555556
"1062",12278.21875
"1063",11626.5190311419
"1064",12032.5688888889
"1065",12032.5688888889
"1066",11028.7100591716
"1067",16724.2908163265
"1068",17611.1124260355
"1069",20970.1479591837
"1070",24234.9305555556
"1071",23492.9866666667
"1072",23492.9866666667
"1073",16901.8546712803
"1074",16901.8546712803
"1075",10902.7058823529
"1076",16820.0899653979
"1077",16289.8888888889
"1078",13505.6288088643
"1079",13798.7645429363
"1080",13289.8375
"1081",14214.5956790123
"1082",13615.4404432133
"1083",14946.7756232687
"1084",15107.1512345679
"1085",14609.7950138504
"1086",18162.7875
"1087",13487.3628808864
"1088",14289.8010204082
"1089",17210.7806122449
"1090",17782.1836734694
"1091",22057.9081632653
"1092",20636.0899653979
"1093",20636.0899653979
"1094",23149.0914127424
"1095",23149.0914127424
"1096",31963.575
"1097",31576.2644628099
"1098",67777.3388429752
"1099",70930.716553288
"1100",57932.805785124
"1101",60458.9070294785
"1102",65280.9750692521
"1103",68952.5096952909
"1104",65757.2475
"1105",62827.5328798186
"1106",65337.5775
"1107",61719.215
"1108",62286.4705882353
"1109",61205.77734375
"1110",41579.7993079585
"1111",44046.3046875
"1112",40061.0588235294
"1113",36471.2299168975
"1114",36169.2465373961
"1115",39119.5122873346
"1116",38268.5804988662
"1117",39911
"1118",39911
"1119",38039.2967863894
"1120",33582.9224952741
"1121",35340.4986149585
"1122",33489.8575
"1123",34697.5346260388
"1124",30121.7451523546
"1125",32977.4048442907
"1126",32977.4048442907
