"","x"
"284",57416.0553633218
"285",59226.4155124654
"286",58358.2825484765
"287",55955.4016620499
"288",57769.6075
"289",56785.035
"290",53334.8531855956
"291",49831.0637119114
"292",55629.6401384083
"293",49906.9695290859
"294",50670.0110803324
"295",49242.3183391003
"296",44270.3375
"297",42475.6689342404
"298",37892.2875
"299",37892.2875
"300",41623.975
"301",42099.4975
"302",39555.3636363636
"303",39555.3636363636
"304",41901.9470699433
"305",41901.9470699433
"306",45075.8875
"307",37895.3271604938
"308",36815.1512345679
"309",33982.9134948097
"310",36602.2777777778
"311",39106.5909090909
"312",36196.9297052154
"313",33365.4404432133
"314",32622.9030470914
"315",33379.1512345679
"316",31084.8475
"317",30630.5975
"318",31212.9938016529
"319",31548.475
"320",29811.075
"321",30274.175
"322",30609.1383219955
"323",30609.1383219955
"324",32063.5069252078
"325",31685.6678200692
"326",32494.68359375
"327",32211.74609375
"328",31609.9100346021
"329",28388.80859375
"330",27916.0207612457
"331",33836.8581314879
"332",33836.8581314879
"333",30756.6844444444
"334",40814.16796875
"335",36393.0133333333
"336",35311.9288888889
"337",37545.1903114187
"338",39314.3375
"339",37444.83
"340",39282.2837370242
"341",40405.05859375
"342",42270.0308641975
"343",39846.2947845805
"344",40232.75
"345",49697.6714876033
"346",49221.3696145125
"347",53134.9307479224
"348",47317.7506925208
"349",37851.1555555556
"350",61039.7301038062
"351",59085.8179012346
"352",59430.7811634349
"353",52944.6327160494
"354",51523.1
"355",44281.8393351801
"356",52163.641723356
"357",51318.6714876033
"358",58727.7063711911
"359",56187.6
"360",55520.9705215419
"361",42837.979338843
"362",43318.81
"363",37633.950617284
"364",37253.0566893424
"365",37266.58
"366",36922.0544217687
"367",37383.4375
"368",38302.9806094183
"369",42686.38671875
"370",41802.7345679012
"371",40382.4982698962
"372",35979.9031141869
"373",34918.4506172839
"374",37004.8475
"375",37431.0969529086
"376",37431.0969529086
"377",40380.8675
"378",53848.4375
"379",53848.4375
"380",57767.6543209877
"381",55073.4072022161
"382",55167.3375
"383",57736.0875
"384",56338.9418282548
"385",55638
"386",53226.8
"387",55940.648199446
"388",45178.96484375
"389",44349.2734375
"390",44600.359375
"391",46460.4888888889
"392",50132.2698961938
"393",54180.0055401662
"394",53099.7901234568
"395",49164.71484375
"396",51762.7128027682
"397",53076.5475
"398",53076.5475
"399",55276.4930747922
"400",64595.598615917
"401",70281.5546875
"402",63278.2493074792
"403",62520.1375
"404",62520.1375
"405",57895.6675
"406",56443.8375
"407",56830.7257617729
"408",57938.3628117914
"409",57938.3628117914
"410",58584.0743801653
"411",58584.0743801653
"412",58584.0743801653
"413",59314.2809917355
"414",54074.2659279778
"415",54128.0661157025
"416",57652.0181405896
"417",55209.4421487603
"418",59050.2675
"419",58406.8875
"420",54861.6301652893
"421",54861.6301652893
"422",54861.6301652893
"423",54861.6301652893
"424",54861.6301652893
"425",52282.7845804989
"426",53655.395
"427",54892.8864265928
"428",58421.6543209877
"429",59838.0692041522
"430",60520.512345679
"431",56088.1388888889
"432",46263.09375
"433",43533.6539792388
"434",47251.9938271605
"435",49001.1473922902
"436",49001.1473922902
"437",51137.2775
"438",55736.6790123457
"439",52930.0055401662
"440",55475.4609375
"441",52388.5259515571
"442",51312.524691358
"443",48630.615916955
"444",48630.615916955
"445",50790.225308642
"446",50790.225308642
"447",50790.225308642
"448",50790.225308642
"449",52524.5051903114
"450",53905.4104938272
"451",53200.2560553633
"452",56269.46875
"453",54477.5294117647
"454",51242.52734375
"455",51242.52734375
"456",45770.8672839506
"457",45770.8672839506
"458",45132.1422222222
"459",37184.7466666667
"460",35080.4444444444
"461",33247.9667590028
"462",29203.7541322314
"463",29203.7541322314
"464",24726.1179138322
"465",24726.1179138322
"466",20942.8480725624
"467",20461.215
"468",21022.1274238227
"469",19593.3922902494
"470",19593.3922902494
"471",19480.022675737
"472",19480.022675737
"473",22646.1405895692
"474",24826.6592797784
"475",24826.6592797784
"476",24015.4058956916
"477",23360.0524691358
"478",27259.3185595568
"479",27833.5734072022
"480",29677.2875
"481",29677.2875
"482",23028.7534626039
"483",22409.475
"484",22336.8144044321
"485",23649.6897506925
"486",24454.3310657596
"487",26228.6280991736
"488",25504.0247933884
"489",25350.4938271605
"490",24636.0055401662
"491",23640.8302469136
"492",19024.485260771
"493",19381.0249307479
"494",19381.0249307479
"495",19563.1301939058
"496",19109.4792243767
"497",15721.9667590028
"498",16753.2575
"499",16181.8684807256
"500",16181.8684807256
"501",16181.8684807256
"502",15878.7075
"503",12000.5802469136
"504",12639.08033241
"505",12639.08033241
"506",12639.08033241
"507",12639.08033241
"508",11604.7561728395
"509",12050.3086419753
"510",11047.375
"511",11047.375
"512",11047.375
