"","x"
"721",27069.6937618147
"722",28262.0869565217
"723",27576.0907372401
"724",28589.5047258979
"725",28589.5047258979
"726",27447.5008
"727",27447.5008
"728",31821.3119092628
"729",31188.7899305556
"730",32583.5689981096
"731",34998.8775
"732",36521.2426303855
"733",37069.1575
"734",35786.3628117914
"735",33038.4083175803
"736",36333.179584121
"737",33842.0929752066
"738",35283.1927437642
"739",38470.0181405896
"740",40168.6213151928
"741",36843.6553287982
"742",35765.1984877127
"743",34407.1215277778
"744",35541.0964083176
"745",35632.11
"746",33770.6848072562
"747",34438.8611111111
"748",36592.2448979592
"749",34504.4036281179
"750",37369.3560090703
"751",33123.055
"752",30734.4979338843
"753",25531.0510396975
"754",26344.4774305556
"755",27435.9855371901
"756",26617.9432892249
"757",24631.1077504726
"758",21117.2627599244
"759",21117.2627599244
"760",24811.2154195011
"761",28517.0027700831
"762",28135.1468144044
"763",29502.5927977839
"764",30986.4475
"765",31164.5650969529
"766",29220.0544217687
"767",29954.7871900827
"768",29954.7871900827
"769",28436.8553719008
"770",27096.1756198347
"771",26639.572778828
"772",25429.2004132231
"773",25509.9690082645
"774",24039.2024793388
"775",25489.0675
"776",24350.0110803324
"777",23852.3038548753
"778",18924.6728395062
"779",18318.8055555556
"780",21140.987654321
"781",19134.2811791383
"782",19597.78
"783",20423.5963718821
"784",20777.283446712
"785",23782.5804988662
"786",28075.4195011338
"787",29177.4075
"788",29849.5691609977
"789",30629.6775
"790",30495.03
"791",34357.6332179931
"792",33424.0555555556
"793",34764.5759637188
"794",41789.8780991736
"795",40879.7414965986
"796",42742.5702479339
"797",43844.1663516068
"798",44704.0516528926
"799",47354.6575
"800",48236.3718820862
"801",48236.3718820862
"802",51829.7275
"803",46042.6450617284
"804",56126.7645429363
"805",57008.8808864266
"806",57008.8808864266
"807",58650.675
"808",53805.0575
"809",53805.0575
"810",58330.9141274238
"811",59167.3395061728
"812",59167.3395061728
"813",64261.995
"814",66925.4845679012
"815",69077.7283950617
"816",69056.4986149584
"817",65021.7174515235
"818",66091.1975
"819",65389.2797783934
"820",62526.5124716553
"821",63661.2830578512
"822",60909.1375
"823",60223.052154195
"824",59243.8367346939
"825",57022.2117202268
"826",57022.2117202268
"827",58588.8223140496
"828",58826.8072562358
"829",54292.04
"830",55857.6450617284
"831",54337.0027700831
"832",54337.0027700831
"833",53612.6820987655
"834",52144.9569160998
"835",49161.3832199546
"836",44883.5586419753
"837",42978.7275
"838",46065.0858725762
"839",45627.8672839506
"840",42305.4938271605
"841",44548.4175
"842",44548.4175
"843",43783.8698347107
"844",43783.8698347107
"845",46260.2873345936
"846",46260.2873345936
"847",47328.8285123967
"848",47339.7871900827
"849",43200.4308390023
"850",43275.0103305785
"851",43275.0103305785
"852",44146.0045351474
"853",41748.8875
"854",40725.1065759637
"855",39876.8698347107
"856",35694.7520661157
"857",35713.5600907029
"858",37915.5782312925
"859",36719.2396694215
"860",36719.2396694215
"861",36719.2396694215
"862",38420.4152892562
"863",36404.04
"864",32307.0138504155
"865",34760.1157024793
"866",34402.2403628118
"867",34661.7222222222
"868",39524.5368620038
"869",37338.5103969754
"870",37338.5103969754
"871",34729.7326388889
"872",38276.5917159763
"873",38276.5917159763
"874",37558.6656
"875",37558.6656
"876",37973.4548611111
"877",33138.4132231405
"878",37241.0321361059
"879",33270.2603305785
"880",33954.7334593573
"881",33882.8940972222
"882",29977.9875
"883",29163.4814049587
"884",29118.4990548204
"885",36362.1058601134
"886",34679.696
"887",34185.0329861111
"888",35242.2432
"889",31582.3663194444
"890",31582.3663194444
"891",34540.5408
"892",33350.3038194445
"893",34249.7731568998
"894",34705.350591716
"895",35854.6388888889
"896",36794.8246527778
"897",38080.4310018904
"898",37631.179138322
"899",37811.6620498615
"900",38729.6675
"901",37697.9584120983
"902",35626.1756198347
"903",35626.1756198347
"904",34417.5283446712
"905",32349.9410430839
"906",35554.947845805
"907",35554.947845805
"908",35794.8209876543
"909",35554.8475
"910",32036.1175
"911",32964.2176870748
"912",31623.6859504132
"913",29156.95
"914",29371.4459833795
"915",30163.9194214876
"916",30061.8109640832
"917",31886.595
"918",29753.01171875
"919",28560.296875
"920",26790.475
"921",24605.0433884298
"922",25603.3197278912
"923",25368.358276644
"924",19484.4958677686
"925",18890.3856332703
"926",19183.3739669421
"927",18209.808
"928",18209.808
"929",19390.741020794
"930",20670.7075
"931",16682.9070294785
"932",8780.01
"933",8578.30839002268
"934",15714.8367768595
"935",15379.5576559546
"936",15038.0224
"937",14622.2419659735
"938",16837.4598765432
"939",17625.29
"940",17876.798185941
"941",11442.7152777778
"942",11797.568
"943",11562.5355029586
"944",11562.5355029586
"945",11869.5296
"946",10745.04
